gid:0, code:000001, symbol:平安银行 
gid:210800, code:107613, symbol:新疆1706 
gid:210900, code:107614, symbol:新疆1707 
gid:211000, code:107615, symbol:新疆1708 
gid:211100, code:107616, symbol:北京1701 
gid:211200, code:107617, symbol:北京1702 
gid:211300, code:107618, symbol:河北1704 
gid:211400, code:107619, symbol:河北1705 
gid:211500, code:107620, symbol:河北1706 
gid:211600, code:107621, symbol:河北1707 
gid:211700, code:107622, symbol:陕西1701 
gid:211800, code:107623, symbol:陕西1702 
gid:211900, code:107624, symbol:陕西1703 
gid:212000, code:107625, symbol:陕西1704 
gid:212100, code:107626, symbol:青岛1701 
gid:212200, code:107627, symbol:青岛1702 
gid:212300, code:107628, symbol:青岛1703 
gid:212400, code:107629, symbol:青岛1704 
gid:212500, code:107630, symbol:青岛1705 
gid:212600, code:107631, symbol:青岛1706 
gid:212700, code:107632, symbol:青岛1707 
gid:212800, code:107633, symbol:宁波1701 
gid:212900, code:107634, symbol:宁波1702 
gid:213000, code:107635, symbol:宁波1703 
gid:213100, code:107636, symbol:宁波1704 
gid:213200, code:107637, symbol:宁波1705 
gid:213300, code:107638, symbol:宁波1706 
gid:213400, code:107639, symbol:宁波1707 
gid:213500, code:107640, symbol:宁波1708 
gid:213600, code:107641, symbol:广东1701 
gid:213700, code:107642, symbol:广东1702 
gid:213800, code:107643, symbol:广东1703 
gid:213900, code:107644, symbol:广东1704 
gid:214000, code:107645, symbol:广东1705 
gid:214100, code:107646, symbol:广东1706 
gid:214200, code:107647, symbol:广东1707 
gid:214300, code:107648, symbol:云南1705 
gid:214400, code:107649, symbol:云南1706 
gid:214500, code:107650, symbol:云南1707 
gid:214600, code:107651, symbol:云南1708 
gid:214700, code:107652, symbol:山东1703 
gid:214800, code:107653, symbol:山东1704 
gid:214900, code:107654, symbol:山东1705 
gid:215000, code:107655, symbol:山东1706 
gid:215100, code:107656, symbol:四川1709 
gid:215200, code:107657, symbol:四川1710 
gid:215300, code:107658, symbol:四川1711 
gid:215400, code:107659, symbol:四川1712 
gid:215500, code:107660, symbol:四川1713 
gid:215600, code:107661, symbol:四川1714 
gid:215700, code:107662, symbol:四川1715 
gid:215800, code:107663, symbol:四川1716 
gid:215900, code:107664, symbol:内蒙1701 
gid:216000, code:107665, symbol:内蒙1702 
gid:216100, code:107666, symbol:内蒙1703 
gid:216200, code:107667, symbol:广西1710 
gid:216300, code:107668, symbol:广西1711 
gid:216400, code:107669, symbol:广西1712 
gid:216500, code:107670, symbol:广西1713 
gid:216600, code:107671, symbol:湖北1701 
gid:216700, code:107672, symbol:湖北1702 
gid:216800, code:107673, symbol:河南1705 
gid:216900, code:107674, symbol:河南1706 
gid:217000, code:107675, symbol:河南1707 
gid:217100, code:107676, symbol:河南1708 
gid:217200, code:107677, symbol:河南1709 
gid:217300, code:107678, symbol:上海1703 
gid:217400, code:107679, symbol:上海1702 
gid:217500, code:107680, symbol:上海1701 
gid:217600, code:107681, symbol:福建1701 
gid:217700, code:107682, symbol:福建1702 
gid:217800, code:107683, symbol:福建1703 
gid:217900, code:107684, symbol:福建1704 
gid:218000, code:107685, symbol:福建1705 
gid:218100, code:107686, symbol:福建1706 
gid:218200, code:107687, symbol:福建1707 
gid:218300, code:107688, symbol:贵州1705 
gid:218400, code:107689, symbol:贵州1706 
gid:218500, code:107690, symbol:贵州1707 
gid:218600, code:107691, symbol:贵州1708 
gid:218700, code:107692, symbol:四川1717 
gid:218800, code:107693, symbol:四川1718 
gid:218900, code:107694, symbol:四川1719 
gid:219000, code:107695, symbol:四川1720 
gid:219100, code:107696, symbol:宁夏1701 
gid:219200, code:107697, symbol:宁夏1702 
gid:219300, code:107698, symbol:宁夏1703 
gid:219400, code:107699, symbol:宁夏1704 
gid:219500, code:107700, symbol:宁夏1705 
gid:219600, code:107701, symbol:宁夏1706 
gid:219700, code:107702, symbol:陕西1705 
gid:219800, code:107703, symbol:陕西1706 
gid:219900, code:107704, symbol:陕西1707 
gid:220000, code:107705, symbol:陕西1708 
gid:220100, code:107706, symbol:陕西1709 
gid:220200, code:107707, symbol:河北1708 
gid:220300, code:107708, symbol:河北1709 
gid:220400, code:107709, symbol:河北1710 
gid:220500, code:107710, symbol:河北1711 
gid:220600, code:107711, symbol:新疆1709 
gid:220700, code:107712, symbol:新疆1710 
gid:220800, code:107713, symbol:新疆1711 
gid:220900, code:107714, symbol:海南1701 
gid:221000, code:107715, symbol:海南1702 
gid:221100, code:107716, symbol:海南1703 
gid:221200, code:107717, symbol:甘肃1703 
gid:221300, code:107718, symbol:甘肃1704 
gid:221400, code:107719, symbol:甘肃1706 
gid:221500, code:107720, symbol:甘肃1705 
gid:221600, code:107721, symbol:山西1706 
gid:221700, code:107722, symbol:山西1707 
gid:221800, code:107723, symbol:山西1708 
gid:221900, code:107724, symbol:山西1709 
gid:222000, code:107725, symbol:湖北1703 
gid:222100, code:107726, symbol:湖北1704 
gid:222200, code:107727, symbol:湖北1705 
gid:222300, code:107728, symbol:湖北1706 
gid:222400, code:107729, symbol:湖北1707 
gid:222500, code:107730, symbol:湖北1708 
gid:222600, code:107731, symbol:青海1705 
gid:222700, code:107732, symbol:青海1706 
gid:222800, code:107733, symbol:青海1707 
gid:222900, code:107734, symbol:湖南1701 
gid:223000, code:107735, symbol:湖南1702 
gid:223100, code:107736, symbol:天津1701 
gid:223200, code:107737, symbol:天津1702 
gid:223300, code:107738, symbol:天津1703 
gid:223400, code:107739, symbol:天津1704 
gid:223500, code:107740, symbol:天津1705 
gid:223600, code:107741, symbol:安徽1701 
gid:223700, code:107742, symbol:安徽1702 
gid:223800, code:107743, symbol:安徽1703 
gid:223900, code:107744, symbol:安徽1704 
gid:224000, code:107745, symbol:山东1707 
gid:224100, code:107746, symbol:山东1708 
gid:224200, code:108158, symbol:贴债1703 
gid:224300, code:108162, symbol:贴债1707 
gid:224400, code:108167, symbol:贴债1712 
gid:224500, code:108173, symbol:贴债1717 
gid:224600, code:108174, symbol:贴债1718 
gid:224700, code:108175, symbol:贴债1719 
gid:224800, code:108176, symbol:贴债1720 
gid:224900, code:108177, symbol:贴债1721 
gid:225000, code:108178, symbol:贴债1723 
gid:225100, code:108179, symbol:贴债1722 
gid:225200, code:108180, symbol:贴债1724 
gid:225300, code:108181, symbol:贴债1725 
gid:225400, code:108182, symbol:贴债1726 
gid:225500, code:108183, symbol:贴债1727 
gid:225600, code:108184, symbol:贴债1728 
gid:225700, code:108185, symbol:贴债1729 
gid:225800, code:108186, symbol:贴债1730 
gid:225900, code:108187, symbol:贴债1731 
gid:226000, code:108601, symbol:国开1703 
gid:226100, code:108602, symbol:国开1704 
gid:226200, code:109080, symbol:地债1204 
gid:226300, code:109082, symbol:地债1206 
gid:226400, code:109084, symbol:地债1208 
gid:226500, code:109085, symbol:上海1201 
gid:226600, code:109086, symbol:上海1202 
gid:226700, code:109087, symbol:广东1201 
gid:226800, code:109088, symbol:广东1202 
gid:226900, code:109090, symbol:地债1210 
gid:227000, code:109091, symbol:浙江1201 
gid:227100, code:109092, symbol:浙江1202 
gid:227200, code:109093, symbol:深圳1201 
gid:227300, code:109094, symbol:深圳1202 
gid:227400, code:109096, symbol:地债1302 
gid:227500, code:109098, symbol:地债1304 
gid:227600, code:109100, symbol:地债1306 
gid:227700, code:109102, symbol:地债1308 
gid:227800, code:109103, symbol:山东1301 
gid:227900, code:109104, symbol:山东1302 
gid:228000, code:109106, symbol:上海1301 
gid:228100, code:109107, symbol:上海1302 
gid:228200, code:109108, symbol:地债1310 
gid:228300, code:109109, symbol:广东1301 
gid:228400, code:109110, symbol:广东1302 
gid:228500, code:109111, symbol:江苏1301 
gid:228600, code:109112, symbol:江苏1302 
gid:228700, code:109114, symbol:地债1312 
gid:228800, code:109115, symbol:浙江1301 
gid:228900, code:109116, symbol:浙江1302 
gid:229000, code:109117, symbol:深圳1301 
gid:229100, code:109118, symbol:深圳1302 
gid:229200, code:109120, symbol:地债1402 
gid:229300, code:109121, symbol:广东1401 
gid:229400, code:109122, symbol:广东1402 
gid:229500, code:109123, symbol:广东1403 
gid:229600, code:109124, symbol:地债1403 
gid:229700, code:109126, symbol:地债1405 
gid:229800, code:109127, symbol:山东1401 
gid:229900, code:109128, symbol:山东1402 
gid:230000, code:109129, symbol:山东1403 
gid:230100, code:109130, symbol:地债1406 
gid:230200, code:109131, symbol:地债1407 
gid:230300, code:109132, symbol:地债1408 
gid:230400, code:109133, symbol:江苏1401 
gid:230500, code:109134, symbol:江苏1402 
gid:230600, code:109135, symbol:江苏1403 
gid:230700, code:109136, symbol:江西1401 
gid:230800, code:109137, symbol:江西1402 
gid:230900, code:109138, symbol:江西1403 
gid:231000, code:109139, symbol:宁夏1401 
gid:231100, code:109140, symbol:宁夏1402 
gid:231200, code:109141, symbol:宁夏1403 
gid:231300, code:109142, symbol:地债1409 
gid:231400, code:109143, symbol:地债1410 
gid:231500, code:109144, symbol:青岛1401 
gid:231600, code:109145, symbol:青岛1402 
gid:231700, code:109146, symbol:青岛1403 
gid:231800, code:109147, symbol:浙江1401 
gid:231900, code:109148, symbol:浙江1402 
gid:232000, code:109149, symbol:浙江1403 
gid:232100, code:109150, symbol:北京1401 
gid:232200, code:109151, symbol:北京1402 
gid:232300, code:109152, symbol:北京1403 
gid:232400, code:109153, symbol:上海1401 
gid:232500, code:109154, symbol:上海1402 
gid:232600, code:109155, symbol:上海1403 
gid:232700, code:109156, symbol:地债1411 
gid:232800, code:109157, symbol:地债1412 
gid:232900, code:109158, symbol:地债1413 
gid:233000, code:109159, symbol:深圳1401 
gid:233100, code:109160, symbol:深圳1402 
gid:233200, code:109161, symbol:深圳1403 
gid:233300, code:109162, symbol:江苏1501 
gid:233400, code:109163, symbol:江苏1502 
gid:233500, code:109164, symbol:江苏1503 
gid:233600, code:109165, symbol:江苏1504 
gid:233700, code:109166, symbol:新疆1501 
gid:233800, code:109167, symbol:新疆1502 
gid:233900, code:109168, symbol:新疆1503 
gid:234000, code:109169, symbol:新疆1504 
gid:234100, code:109170, symbol:湖北1501 
gid:234200, code:109171, symbol:湖北1502 
gid:234300, code:109172, symbol:湖北1503 
gid:234400, code:109173, symbol:湖北1504 
gid:234500, code:109174, symbol:广西1501 
gid:234600, code:109175, symbol:广西1502 
gid:234700, code:109176, symbol:广西1503 
gid:234800, code:109177, symbol:广西1504 
gid:234900, code:109178, symbol:山东1501 
gid:235000, code:109179, symbol:山东1502 
gid:235100, code:109180, symbol:山东1503 
gid:235200, code:109181, symbol:山东1504 
gid:235300, code:109182, symbol:重庆1501 
gid:235400, code:109183, symbol:重庆1502 
gid:235500, code:109184, symbol:重庆1503 
gid:235600, code:109185, symbol:重庆1504 
gid:235700, code:109186, symbol:贵州1501 
gid:235800, code:109187, symbol:贵州1502 
gid:235900, code:109188, symbol:贵州1503 
gid:236000, code:109189, symbol:贵州1504 
gid:236100, code:109190, symbol:安徽1501 
gid:236200, code:109191, symbol:安徽1502 
gid:236300, code:109192, symbol:安徽1503 
gid:236400, code:109193, symbol:安徽1504 
gid:236500, code:109194, symbol:天津1501 
gid:236600, code:109195, symbol:天津1502 
gid:236700, code:109196, symbol:天津1503 
gid:236800, code:109197, symbol:天津1504 
gid:236900, code:109198, symbol:湖北1505 
gid:237000, code:109199, symbol:湖北1506 
gid:237100, code:109200, symbol:湖北1507 
gid:237200, code:109201, symbol:湖北1508 
gid:237300, code:109202, symbol:浙江1501 
gid:237400, code:109203, symbol:浙江1502 
gid:237500, code:109204, symbol:浙江1503 
gid:237600, code:109205, symbol:浙江1504 
gid:237700, code:109206, symbol:河北1501 
gid:237800, code:109207, symbol:河北1502 
gid:237900, code:109208, symbol:河北1503 
gid:238000, code:109209, symbol:河北1504 
gid:238100, code:109210, symbol:吉林1501 
gid:238200, code:109211, symbol:吉林1502 
gid:238300, code:109212, symbol:吉林1503 
gid:238400, code:109213, symbol:吉林1504 
gid:238500, code:109214, symbol:山西1501 
gid:238600, code:109215, symbol:山西1502 
gid:238700, code:109216, symbol:山西1503 
gid:238800, code:109217, symbol:山西1504 
gid:238900, code:109218, symbol:广东1501 
gid:239000, code:109219, symbol:广东1502 
gid:239100, code:109220, symbol:广东1503 
gid:239200, code:109221, symbol:广东1504 
gid:239300, code:109222, symbol:江西1501 
gid:239400, code:109223, symbol:江西1502 
gid:239500, code:109224, symbol:江西1503 
gid:239600, code:109225, symbol:江西1504 
gid:239700, code:109226, symbol:宁夏1501 
gid:239800, code:109227, symbol:宁夏1502 
gid:239900, code:109228, symbol:宁夏1503 
gid:240000, code:109229, symbol:宁夏1504 
gid:240100, code:109230, symbol:新疆1505 
gid:240200, code:109231, symbol:新疆1506 
gid:240300, code:109232, symbol:新疆1507 
gid:240400, code:109233, symbol:新疆1508 
gid:240500, code:109234, symbol:四川1501 
gid:240600, code:109235, symbol:四川1502 
gid:240700, code:109236, symbol:四川1503 
gid:240800, code:109237, symbol:四川1504 
gid:240900, code:109238, symbol:河北15Z1 
gid:241000, code:109239, symbol:河北15Z2 
gid:241100, code:109240, symbol:河北15Z3 
gid:241200, code:109241, symbol:河南1501 
gid:241300, code:109242, symbol:河南1502 
gid:241400, code:109243, symbol:河南1503 
gid:241500, code:109244, symbol:河南1504 
gid:241600, code:109245, symbol:辽宁1501 
gid:241700, code:109246, symbol:辽宁1502 
gid:241800, code:109247, symbol:辽宁1503 
gid:241900, code:109248, symbol:辽宁1504 
gid:242000, code:109249, symbol:云南1501 
gid:242100, code:109250, symbol:云南1502 
gid:242200, code:109251, symbol:云南1503 
gid:242300, code:109252, symbol:云南1504 
gid:242400, code:109253, symbol:海南1501 
gid:242500, code:109254, symbol:海南1502 
gid:242600, code:109255, symbol:海南1503 
gid:242700, code:109256, symbol:海南1504 
gid:242800, code:109257, symbol:青岛1501 
gid:242900, code:109258, symbol:青岛1502 
gid:243000, code:109259, symbol:青岛1503 
gid:243100, code:109260, symbol:青岛1504 
gid:243200, code:109261, symbol:江苏15Z1 
gid:243300, code:109262, symbol:江苏15Z2 
gid:243400, code:109263, symbol:江苏15Z3 
gid:243500, code:109264, symbol:山东1505 
gid:243600, code:109265, symbol:山东1506 
gid:243700, code:109266, symbol:山东1507 
gid:243800, code:109267, symbol:山东1508 
gid:243900, code:109268, symbol:陕西1501 
gid:244000, code:109269, symbol:陕西1502 
gid:244100, code:109270, symbol:陕西1503 
gid:244200, code:109271, symbol:陕西1504 
gid:244300, code:109272, symbol:大连1501 
gid:244400, code:109273, symbol:大连1502 
gid:244500, code:109274, symbol:大连1503 
gid:244600, code:109275, symbol:大连1504 
gid:244700, code:109276, symbol:大连15Z1 
gid:244800, code:109277, symbol:大连15Z2 
gid:244900, code:109278, symbol:大连15Z3 
gid:245000, code:109279, symbol:大连15Z4 
gid:245100, code:109280, symbol:贵州1505 
gid:245200, code:109281, symbol:贵州1506 
gid:245300, code:109282, symbol:贵州1507 
gid:245400, code:109283, symbol:贵州1508 
gid:245500, code:109284, symbol:内蒙1501 
gid:245600, code:109285, symbol:内蒙1502 
gid:245700, code:109286, symbol:内蒙1503 
gid:245800, code:109287, symbol:内蒙1504 
gid:245900, code:109288, symbol:新疆15Z1 
gid:246000, code:109289, symbol:新疆15Z2 
gid:246100, code:109290, symbol:新疆15Z3 
gid:246200, code:109291, symbol:新疆15Z4 
gid:246300, code:109292, symbol:四川1505 
gid:246400, code:109293, symbol:四川1506 
gid:246500, code:109294, symbol:四川1507 
gid:246600, code:109295, symbol:四川1508 
gid:246700, code:109296, symbol:北京1501 
gid:246800, code:109297, symbol:北京1502 
gid:246900, code:109298, symbol:北京1503 
gid:247000, code:109299, symbol:北京1504 
gid:247100, code:109300, symbol:甘肃1501 
gid:247200, code:109301, symbol:甘肃1502 
gid:247300, code:109302, symbol:甘肃1503 
gid:247400, code:109303, symbol:甘肃1504 
gid:247500, code:109304, symbol:青海1501 
gid:247600, code:109305, symbol:青海1502 
gid:247700, code:109306, symbol:青海1503 
gid:247800, code:109307, symbol:青海1504 
gid:247900, code:109308, symbol:广东15Z1 
gid:248000, code:109309, symbol:广东15Z2 
gid:248100, code:109310, symbol:广东15Z3 
gid:248200, code:109311, symbol:宁波1501 
gid:248300, code:109312, symbol:宁波1502 
gid:248400, code:109313, symbol:宁波1503 
gid:248500, code:109314, symbol:宁波1504 
gid:248600, code:109315, symbol:宁波15Z1 
gid:248700, code:109316, symbol:宁波15Z2 
gid:248800, code:109317, symbol:宁波15Z3 
gid:248900, code:109318, symbol:宁波15Z4 
gid:249000, code:109319, symbol:福建1501 
gid:249100, code:109320, symbol:福建1502 
gid:249200, code:109321, symbol:福建1503 
gid:249300, code:109322, symbol:福建1504 
gid:249400, code:109323, symbol:湖南1501 
gid:249500, code:109324, symbol:湖南1502 
gid:249600, code:109325, symbol:湖南1503 
gid:249700, code:109326, symbol:湖南1504 
gid:249800, code:109327, symbol:广西15Z1 
gid:249900, code:109328, symbol:广西15Z2 
